SalesOrderID,DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,SalesAmount,COGS,Profit
SO102721,20250813,17,87,6,7,2,329000,0.05,625100,300000,325100
SO105619,20250813,8,110,2,4,2,799000,0.1,1438200,840000,598200
SO101670,20250813,9,151,1,9,3,349000,0.0,1047000,570000,477000
SO101562,20250813,14,108,4,2,2,59000,0.0,118000,24000,94000
SO104799,20250813,8,201,9,9,1,799000,0.05,759000,420000,339000
SO108879,20250813,6,19,1,5,3,2199000,0.05,6267200,4050000,2217200
SO103286,20250814,13,131,6,7,5,89000,0.05,422800,125000,297800
SO106760,20250814,19,7,8,10,5,169000,0.0,845000,375000,470000
SO110442,20250814,20,92,3,10,2,129000,0.0,258000,110000,148000
SO100687,20250814,16,62,14,12,3,1599000,0.0,4797000,2760000,2037000
SO104433,20250814,17,293,17,10,2,329000,0.0,658000,300000,358000
SO111073,20250814,12,131,6,2,1,299000,0.0,299000,120000,179000
SO110587,20250814,9,196,1,8,1,349000,0.0,349000,190000,159000
SO100314,20250815,17,23,1,1,3,329000,0.1,888300,450000,438300
SO103700,20250815,13,144,1,8,1,89000,0.0,89000,25000,64000
SO100955,20250815,19,56,7,11,5,169000,0.0,845000,375000,470000
SO109461,20250815,20,217,8,5,1,129000,0.0,129000,55000,74000
SO104790,20250815,19,295,8,7,1,169000,0.0,169000,75000,94000
SO111342,20250815,12,18,18,9,4,299000,0.0,1196000,480000,716000
SO109447,20250815,17,126,1,11,2,329000,0.0,658000,300000,358000
SO103352,20250815,17,16,1,6,2,329000,0.05,625100,300000,325100
SO104041,20250815,8,204,3,2,4,799000,0.05,3036200,1680000,1356200
SO107323,20250815,13,181,1,6,3,89000,0.1,240300,75000,165300
SO101175,20250815,20,116,1,7,1,129000,0.0,129000,55000,74000
SO110616,20250815,11,79,8,12,4,199000,0.0,796000,340000,456000
SO110711,20250815,20,146,1,5,1,129000,0.0,129000,55000,74000
SO100902,20250815,14,83,8,12,1,59000,0.0,59000,12000,47000
SO111366,20250816,6,21,18,8,3,2199000,0.05,6267200,4050000,2217200
SO108208,20250816,19,166,4,10,5,169000,0.0,845000,375000,470000
SO107365,20250816,12,132,5,9,4,299000,0.1,1076400,480000,596400
SO102038,20250816,4,158,3,11,5,8999000,0.0,44995000,31000000,13995000
SO111646,20250816,9,272,6,1,2,349000,0.0,698000,380000,318000
SO111218,20250816,18,200,8,6,5,649000,0.05,3082800,1600000,1482800
SO111851,20250816,7,199,6,3,4,499000,0.0,1996000,1120000,876000
SO108107,20250816,14,219,7,1,5,59000,0.0,295000,60000,235000
SO109183,20250817,19,235,15,11,1,169000,0.05,160600,75000,85600
SO111875,20250817,12,49,1,1,4,299000,0.0,1196000,480000,716000
SO107917,20250817,11,268,8,10,5,199000,0.05,945200,425000,520200
SO103552,20250817,11,164,12,9,2,199000,0.0,398000,170000,228000
SO101643,20250817,13,71,9,11,1,89000,0.0,89000,25000,64000
SO106521,20250817,16,182,14,10,5,1599000,0.05,7595200,4600000,2995200
SO105571,20250817,14,47,3,6,4,59000,0.05,224200,48000,176200
SO110586,20250817,14,12,6,3,2,59000,0.05,112100,24000,88100
SO105004,20250817,8,182,14,12,5,799000,0.15,3395800,2100000,1295800
SO101041,20250817,18,208,2,3,4,649000,0.0,2596000,1280000,1316000
SO108293,20250818,17,244,7,7,1,329000,0.0,329000,150000,179000
SO104723,20250818,9,159,4,12,2,349000,0.0,698000,380000,318000
SO108017,20250818,9,37,12,8,4,349000,0.05,1326200,760000,566200
SO111861,20250818,3,9,8,9,1,1999000,0.0,1999000,1450000,549000
SO109035,20250818,8,196,1,3,3,799000,0.0,2397000,1260000,1137000
SO110381,20250818,19,61,11,7,5,169000,0.05,802800,375000,427800
SO111719,20250818,12,162,1,9,3,299000,0.0,897000,360000,537000
SO110856,20250818,14,240,8,6,3,59000,0.05,168200,36000,132200
SO106826,20250818,3,70,8,11,5,1999000,0.1,8995500,7250000,1745500
SO109233,20250818,11,191,8,2,2,199000,0.05,378100,170000,208100
SO103787,20250818,10,130,11,3,2,599000,0.0,1198000,620000,578000
SO111058,20250818,17,211,1,2,2,329000,0.1,592200,300000,292200
SO100900,20250819,10,274,17,11,4,599000,0.0,2396000,1240000,1156000
SO106141,20250819,14,70,8,1,5,59000,0.05,280200,60000,220200
SO105447,20250819,14,297,4,11,3,59000,0.0,177000,36000,141000
SO105691,20250819,19,70,8,7,1,169000,0.05,160600,75000,85600
SO105228,20250819,12,139,2,11,1,299000,0.0,299000,120000,179000
SO105213,20250819,11,97,1,8,2,199000,0.1,358200,170000,188200
SO108620,20250819,13,275,3,9,4,89000,0.0,356000,100000,256000
SO109194,20250819,9,80,1,9,3,349000,0.0,1047000,570000,477000
SO103156,20250819,8,49,1,6,3,799000,0.0,2397000,1260000,1137000
SO110597,20250819,14,71,9,2,2,59000,0.0,118000,24000,94000
SO105111,20250819,3,168,4,1,2,1999000,0.05,3798100,2900000,898100
SO101551,20250819,14,276,7,1,2,59000,0.0,118000,24000,94000
SO109896,20250820,18,121,13,9,1,649000,0.0,649000,320000,329000
SO104795,20250820,9,113,15,2,1,349000,0.0,349000,190000,159000
SO109601,20250820,20,196,1,11,1,129000,0.0,129000,55000,74000
SO106483,20250820,12,158,3,2,1,299000,0.0,299000,120000,179000
SO100559,20250820,13,292,11,8,2,89000,0.0,178000,50000,128000
SO101696,20250820,12,103,8,12,2,299000,0.0,598000,240000,358000
SO102227,20250820,11,40,5,10,4,199000,0.0,796000,340000,456000
SO110445,20250820,18,154,2,4,1,649000,0.0,649000,320000,329000
SO106689,20250820,19,253,1,2,3,169000,0.0,507000,225000,282000
SO102939,20250820,11,294,8,8,2,199000,0.05,378100,170000,208100
SO110335,20250821,14,35,6,2,4,59000,0.0,236000,48000,188000
SO101282,20250821,14,208,2,10,2,59000,0.05,112100,24000,88100
SO105396,20250821,11,125,1,4,3,199000,0.0,597000,255000,342000
SO111511,20250821,8,134,2,5,4,799000,0.0,3196000,1680000,1516000
SO100479,20250821,20,274,17,1,1,129000,0.1,116100,55000,61100
SO111448,20250821,7,264,7,6,3,499000,0.0,1497000,840000,657000
SO106409,20250821,14,105,2,12,4,59000,0.05,224200,48000,176200
SO109585,20250821,7,221,3,11,2,499000,0.0,998000,560000,438000
SO109941,20250821,13,46,17,12,1,89000,0.05,84600,25000,59600
SO109348,20250821,11,72,6,7,3,199000,0.0,597000,255000,342000
SO100568,20250822,14,164,12,3,4,59000,0.0,236000,48000,188000
SO107486,20250822,15,252,7,1,4,899000,0.0,3596000,1920000,1676000
SO110205,20250822,7,240,8,12,1,499000,0.05,474000,280000,194000
SO104954,20250822,20,14,1,8,5,129000,0.05,612800,275000,337800
SO106655,20250822,19,49,1,8,4,169000,0.0,676000,300000,376000
SO105209,20250822,10,186,3,6,2,599000,0.0,1198000,620000,578000
SO102229,20250822,7,233,7,7,1,499000,0.1,449100,280000,169100
SO100804,20250822,14,210,3,5,4,59000,0.0,236000,48000,188000
SO110462,20250822,11,237,8,5,3,199000,0.05,567200,255000,312200
SO105394,20250822,2,132,5,3,5,4499000,0.0,22495000,15500000,6995000
SO100869,20250822,15,15,7,6,1,899000,0.1,809100,480000,329100
SO109217,20250822,9,280,6,10,2,349000,0.0,698000,380000,318000
SO103476,20250822,19,116,1,11,3,169000,0.05,481600,225000,256600
SO110502,20250822,20,206,1,5,3,129000,0.05,367600,165000,202600
SO106869,20250822,1,98,7,2,5,13999000,0.05,66495200,49000000,17495200
SO111787,20250822,8,64,3,10,3,799000,0.0,2397000,1260000,1137000
SO108552,20250823,18,94,3,10,5,649000,0.1,2920500,1600000,1320500
SO100756,20250823,9,33,10,5,3,349000,0.0,1047000,570000,477000
SO103528,20250823,10,103,8,2,1,599000,0.0,599000,310000,289000
SO103484,20250823,2,287,6,10,3,4499000,0.0,13497000,9300000,4197000
SO102957,20250823,20,131,6,2,1,129000,0.05,122600,55000,67600
SO110341,20250823,14,215,14,4,4,59000,0.0,236000,48000,188000
SO105565,20250823,14,277,1,7,3,59000,0.0,177000,36000,141000
SO110197,20250823,17,215,14,12,1,329000,0.0,329000,150000,179000
SO107093,20250823,15,45,8,12,5,899000,0.05,4270200,2400000,1870200
SO108736,20250823,13,195,3,3,3,89000,0.0,267000,75000,192000
SO109789,20250823,5,137,6,6,4,3999000,0.1,14396400,11600000,2796400
SO102789,20250823,6,59,1,10,5,2199000,0.0,10995000,6750000,4245000
SO100860,20250823,17,290,14,11,2,329000,0.0,658000,300000,358000
SO100790,20250824,15,297,4,11,4,899000,0.1,3236400,1920000,1316400
SO103425,20250824,5,218,3,4,1,3999000,0.05,3799000,2900000,899000
SO103393,20250824,3,80,1,10,3,1999000,0.0,5997000,4350000,1647000
SO108740,20250824,14,100,15,7,5,59000,0.05,280200,60000,220200
SO104480,20250824,14,252,7,2,4,59000,0.0,236000,48000,188000
SO111648,20250824,3,245,3,6,4,1999000,0.0,7996000,5800000,2196000
SO108165,20250824,9,12,6,4,1,349000,0.15,296600,190000,106600
SO101994,20250824,9,72,6,6,3,349000,0.1,942300,570000,372300
SO106585,20250824,9,271,2,8,3,349000,0.05,994600,570000,424600
SO102321,20250824,2,300,7,7,2,4499000,0.1,8098200,6200000,1898200
SO100884,20250825,18,246,3,6,4,649000,0.0,2596000,1280000,1316000
SO110813,20250825,20,105,2,6,3,129000,0.0,387000,165000,222000
SO103933,20250825,3,264,7,11,4,1999000,0.0,7996000,5800000,2196000
SO106030,20250825,10,112,4,3,4,599000,0.05,2276200,1240000,1036200
SO109173,20250825,9,128,5,8,4,349000,0.0,1396000,760000,636000
SO105519,20250825,14,124,15,4,4,59000,0.0,236000,48000,188000
SO108021,20250825,17,1,2,10,4,329000,0.0,1316000,600000,716000
SO102624,20250825,19,271,2,5,2,169000,0.05,321100,150000,171100
SO100567,20250825,11,155,8,11,5,199000,0.0,995000,425000,570000
SO102904,20250826,9,279,12,2,2,349000,0.0,698000,380000,318000
SO100221,20250826,3,276,7,2,4,1999000,0.0,7996000,5800000,2196000
SO107118,20250826,20,31,2,4,2,129000,0.0,258000,110000,148000
SO100993,20250826,14,45,8,3,1,59000,0.0,59000,12000,47000
SO106046,20250826,15,103,8,5,2,899000,0.0,1798000,960000,838000
SO102616,20250826,14,252,7,6,3,59000,0.0,177000,36000,141000
SO100157,20250826,2,158,3,7,1,4499000,0.0,4499000,3100000,1399000
SO102451,20250826,16,23,1,2,2,1599000,0.05,3038100,1840000,1198100
SO106154,20250827,14,205,7,8,1,59000,0.0,59000,12000,47000
SO107764,20250827,7,295,8,1,4,499000,0.0,1996000,1120000,876000
SO111333,20250827,8,195,3,7,5,799000,0.0,3995000,2100000,1895000
SO109913,20250827,2,220,6,8,3,4499000,0.05,12822200,9300000,3522200
SO108169,20250827,11,11,12,9,5,199000,0.05,945200,425000,520200
SO111102,20250827,20,257,12,7,4,129000,0.0,516000,220000,296000
SO111440,20250828,11,86,2,7,1,199000,0.1,179100,85000,94100
SO105634,20250828,19,174,4,5,5,169000,0.0,845000,375000,470000
SO101253,20250828,17,231,18,7,4,329000,0.05,1250200,600000,650200
SO108487,20250828,12,271,2,3,3,299000,0.1,807300,360000,447300
SO102401,20250828,8,73,1,7,4,799000,0.0,3196000,1680000,1516000
SO105458,20250828,14,115,4,10,5,59000,0.0,295000,60000,235000
SO101583,20250828,18,247,3,11,4,649000,0.0,2596000,1280000,1316000
SO101819,20250828,10,61,11,9,5,599000,0.0,2995000,1550000,1445000
SO106460,20250828,18,43,8,7,4,649000,0.05,2466200,1280000,1186200
SO104600,20250828,16,295,8,4,4,1599000,0.0,6396000,3680000,2716000
SO103220,20250828,12,110,2,9,5,299000,0.1,1345500,600000,745500
SO105340,20250828,9,271,2,5,4,349000,0.0,1396000,760000,636000
SO104909,20250828,13,161,2,10,4,89000,0.05,338200,100000,238200
SO105367,20250829,13,223,3,5,4,89000,0.0,356000,100000,256000
SO103893,20250829,11,207,18,2,4,199000,0.0,796000,340000,456000
SO107693,20250829,14,179,2,12,2,59000,0.0,118000,24000,94000
SO111410,20250829,19,129,1,5,1,169000,0.1,152100,75000,77100
SO110852,20250829,3,250,7,5,3,1999000,0.0,5997000,4350000,1647000
SO103595,20250829,8,189,18,3,5,799000,0.1,3595500,2100000,1495500
SO109530,20250829,13,121,13,9,1,89000,0.0,89000,25000,64000
SO102274,20250829,20,225,7,4,2,129000,0.0,258000,110000,148000
SO103148,20250829,14,200,8,3,4,59000,0.0,236000,48000,188000
SO102394,20250830,19,237,8,12,1,169000,0.0,169000,75000,94000
SO100975,20250830,14,276,7,3,4,59000,0.0,236000,48000,188000
SO108178,20250830,6,269,15,3,5,2199000,0.0,10995000,6750000,4245000
SO104595,20250830,14,25,12,3,5,59000,0.0,295000,60000,235000
SO103400,20250830,20,124,15,6,5,129000,0.0,645000,275000,370000
SO104981,20250830,20,169,5,10,4,129000,0.05,490200,220000,270200
SO106058,20250830,15,250,7,1,5,899000,0.0,4495000,2400000,2095000
SO103039,20250830,9,298,3,5,2,349000,0.0,698000,380000,318000
SO100237,20250830,12,182,14,4,5,299000,0.0,1495000,600000,895000
SO106296,20250830,12,183,2,11,2,299000,0.0,598000,240000,358000
SO105613,20250831,13,112,4,1,1,89000,0.1,80100,25000,55100
SO101057,20250831,17,125,1,12,3,329000,0.0,987000,450000,537000
SO107319,20250831,19,26,5,3,4,169000,0.0,676000,300000,376000
SO103179,20250831,20,297,4,11,3,129000,0.05,367600,165000,202600
SO110894,20250831,19,278,3,4,2,169000,0.0,338000,150000,188000
SO106626,20250831,9,126,1,9,2,349000,0.0,698000,380000,318000
SO108588,20250831,17,198,9,7,4,329000,0.05,1250200,600000,650200
SO108556,20250831,8,11,12,7,5,799000,0.0,3995000,2100000,1895000
SO100690,20250831,8,61,11,6,2,799000,0.05,1518100,840000,678100
SO106652,20250831,3,218,3,4,1,1999000,0.0,1999000,1450000,549000
SO105958,20250831,14,94,3,3,2,59000,0.05,112100,24000,88100
SO103590,20250831,13,148,1,6,2,89000,0.05,169100,50000,119100
SO100398,20250831,10,53,1,2,2,599000,0.0,1198000,620000,578000
SO109783,20250831,20,231,18,3,3,129000,0.05,367600,165000,202600
SO107649,20250831,9,129,1,5,4,349000,0.1,1256400,760000,496400
SO102644,20250831,17,290,14,1,4,329000,0.0,1316000,600000,716000
SO107962,20250831,20,156,11,8,2,129000,0.0,258000,110000,148000
SO104911,20250901,7,209,1,2,5,499000,0.05,2370200,1400000,970200
SO110632,20250901,11,268,8,2,1,199000,0.1,179100,85000,94100
SO106891,20250901,13,284,2,4,1,89000,0.0,89000,25000,64000
SO111044,20250901,19,211,1,9,4,169000,0.0,676000,300000,376000
SO108438,20250901,11,81,17,11,4,199000,0.05,756200,340000,416200
SO110516,20250901,19,28,2,2,5,169000,0.0,845000,375000,470000
SO103508,20250901,20,219,7,11,5,129000,0.1,580500,275000,305500
SO110743,20250901,13,34,1,12,5,89000,0.0,445000,125000,320000
SO110379,20250901,9,158,3,9,4,349000,0.0,1396000,760000,636000
SO103842,20250902,19,117,2,2,3,169000,0.0,507000,225000,282000
SO103858,20250902,8,179,2,6,5,799000,0.05,3795200,2100000,1695200
SO111221,20250902,10,277,1,12,4,599000,0.0,2396000,1240000,1156000
SO102050,20250902,11,180,1,8,4,199000,0.0,796000,340000,456000
SO110002,20250903,8,91,14,6,3,799000,0.05,2277200,1260000,1017200
SO100972,20250903,16,226,11,4,5,1599000,0.15,6795800,4600000,2195800
SO104175,20250903,14,258,2,1,4,59000,0.0,236000,48000,188000
SO100882,20250903,14,138,8,3,3,59000,0.1,159300,36000,123300
SO106997,20250903,4,125,1,9,3,8999000,0.0,26997000,18600000,8397000
SO102551,20250903,8,272,6,3,3,799000,0.05,2277200,1260000,1017200
SO101929,20250903,13,155,8,9,1,89000,0.0,89000,25000,64000
SO108811,20250903,2,131,6,10,5,4499000,0.05,21370200,15500000,5870200
SO108614,20250903,14,182,14,7,3,59000,0.1,159300,36000,123300
SO101479,20250903,5,159,4,11,3,3999000,0.05,11397200,8700000,2697200
SO101180,20250904,14,117,2,3,4,59000,0.0,236000,48000,188000
SO103786,20250904,14,284,2,4,3,59000,0.0,177000,36000,141000
SO101616,20250904,14,242,13,12,4,59000,0.0,236000,48000,188000
SO110453,20250904,19,47,3,2,3,169000,0.0,507000,225000,282000
SO109010,20250904,18,57,1,3,4,649000,0.05,2466200,1280000,1186200
SO111382,20250904,20,161,2,6,2,129000,0.0,258000,110000,148000
SO100142,20250904,7,163,14,3,4,499000,0.0,1996000,1120000,876000
SO106172,20250904,3,17,4,1,3,1999000,0.0,5997000,4350000,1647000
SO111635,20250904,14,253,1,6,4,59000,0.0,236000,48000,188000
SO108026,20250904,20,269,15,6,4,129000,0.0,516000,220000,296000
SO110410,20250904,13,182,14,5,4,89000,0.0,356000,100000,256000
SO100767,20250904,7,14,1,4,1,499000,0.0,499000,280000,219000
SO111146,20250904,13,288,2,10,3,89000,0.1,240300,75000,165300
SO104396,20250904,13,185,3,9,4,89000,0.0,356000,100000,256000
SO110652,20250904,20,224,1,8,1,129000,0.15,109600,55000,54600
SO100000,20250904,17,245,3,9,1,329000,0.0,329000,150000,179000
SO103064,20250904,14,225,7,1,5,59000,0.05,280200,60000,220200
SO108316,20250904,19,15,7,12,3,169000,0.0,507000,225000,282000
SO110225,20250904,14,174,4,1,4,59000,0.0,236000,48000,188000
SO107411,20250904,11,266,1,11,3,199000,0.0,597000,255000,342000
SO101519,20250905,16,10,2,5,1,1599000,0.05,1519000,920000,599000
SO110737,20250905,13,196,1,7,3,89000,0.0,267000,75000,192000
SO102468,20250905,16,131,6,2,1,1599000,0.0,1599000,920000,679000
SO100067,20250905,14,280,6,1,2,59000,0.05,112100,24000,88100
SO110424,20250905,9,140,3,10,4,349000,0.0,1396000,760000,636000
SO109785,20250905,9,102,1,1,1,349000,0.05,331600,190000,141600
SO104900,20250905,19,115,4,3,4,169000,0.0,676000,300000,376000
SO109015,20250905,11,201,9,11,3,199000,0.0,597000,255000,342000
SO102322,20250905,14,97,1,4,2,59000,0.0,118000,24000,94000
SO105729,20250905,12,99,3,5,2,299000,0.0,598000,240000,358000
SO109367,20250906,18,107,1,8,1,649000,0.0,649000,320000,329000
SO100533,20250906,19,139,2,11,4,169000,0.0,676000,300000,376000
SO104001,20250906,20,280,6,9,5,129000,0.0,645000,275000,370000
SO108779,20250906,8,276,7,12,2,799000,0.0,1598000,840000,758000
SO110038,20250906,16,106,1,3,2,1599000,0.05,3038100,1840000,1198100
SO105020,20250907,12,294,8,1,1,299000,0.0,299000,120000,179000
SO101248,20250907,2,275,3,4,4,4499000,0.0,17996000,12400000,5596000
SO104475,20250907,18,119,8,3,1,649000,0.0,649000,320000,329000
SO109936,20250907,14,85,3,9,5,59000,0.0,295000,60000,235000
SO108589,20250907,17,291,14,11,3,329000,0.0,987000,450000,537000
SO111990,20250907,9,162,1,12,4,349000,0.05,1326200,760000,566200
SO101545,20250907,16,287,6,7,5,1599000,0.1,7195500,4600000,2595500
SO103175,20250907,14,130,11,8,2,59000,0.05,112100,24000,88100
SO110186,20250907,8,279,12,4,4,799000,0.1,2876400,1680000,1196400
SO104194,20250907,20,195,3,9,2,129000,0.0,258000,110000,148000
SO108546,20250908,6,133,1,4,4,2199000,0.05,8356200,5400000,2956200
SO106895,20250908,9,208,2,10,3,349000,0.0,1047000,570000,477000
SO106623,20250908,18,234,2,3,2,649000,0.0,1298000,640000,658000
SO108299,20250908,11,106,1,12,4,199000,0.05,756200,340000,416200
SO104224,20250908,20,19,1,9,4,129000,0.0,516000,220000,296000
SO101373,20250908,2,221,3,11,4,4499000,0.05,17096200,12400000,4696200
SO107718,20250908,18,109,3,8,4,649000,0.0,2596000,1280000,1316000
SO100354,20250908,12,12,6,12,1,299000,0.05,284000,120000,164000
SO105900,20250908,14,56,7,12,2,59000,0.0,118000,24000,94000
SO102452,20250908,15,60,1,7,5,899000,0.0,4495000,2400000,2095000
SO102089,20250908,18,38,2,1,2,649000,0.0,1298000,640000,658000
SO105452,20250908,15,233,7,8,3,899000,0.05,2562200,1440000,1122200
SO103512,20250908,12,145,14,4,1,299000,0.0,299000,120000,179000
SO107346,20250908,9,276,7,7,3,349000,0.0,1047000,570000,477000
SO104753,20250908,14,132,5,2,3,59000,0.0,177000,36000,141000
SO105490,20250908,6,136,11,7,3,2199000,0.05,6267200,4050000,2217200
SO111115,20250909,11,252,7,5,4,199000,0.0,796000,340000,456000
SO107531,20250909,20,277,1,3,2,129000,0.0,258000,110000,148000
SO110085,20250909,19,138,8,6,3,169000,0.05,481600,225000,256600
SO103386,20250909,20,21,18,7,2,129000,0.1,232200,110000,122200
SO110486,20250910,1,68,4,3,2,13999000,0.0,27998000,19600000,8398000
SO108063,20250910,12,53,1,10,4,299000,0.0,1196000,480000,716000
SO111000,20250910,17,27,6,2,1,329000,0.0,329000,150000,179000
SO103019,20250910,20,206,1,12,1,129000,0.0,129000,55000,74000
SO100629,20250910,15,263,2,5,4,899000,0.0,3596000,1920000,1676000
SO107585,20250910,17,191,8,2,2,329000,0.05,625100,300000,325100
SO102814,20250910,10,55,3,6,4,599000,0.1,2156400,1240000,916400
SO105224,20250910,18,205,7,4,2,649000,0.0,1298000,640000,658000
SO103439,20250910,19,32,7,1,1,169000,0.05,160600,75000,85600
SO104087,20250911,14,17,4,9,3,59000,0.0,177000,36000,141000
SO105371,20250911,13,195,3,10,1,89000,0.0,89000,25000,64000
SO102283,20250911,10,178,1,1,2,599000,0.1,1078200,620000,458200
SO111785,20250911,19,116,1,9,1,169000,0.05,160600,75000,85600
SO100180,20250911,11,207,18,11,5,199000,0.0,995000,425000,570000
SO107872,20250911,20,31,2,6,3,129000,0.0,387000,165000,222000
SO100636,20250911,19,298,3,10,4,169000,0.0,676000,300000,376000
SO108193,20250911,13,259,7,7,4,89000,0.05,338200,100000,238200
SO105508,20250911,18,149,2,9,3,649000,0.1,1752300,960000,792300
SO106937,20250911,13,270,6,11,5,89000,0.0,445000,125000,320000
SO107680,20250911,11,179,2,12,2,199000,0.1,358200,170000,188200
SO104685,20250911,20,177,5,7,4,129000,0.05,490200,220000,270200
SO108787,20250911,9,32,7,3,4,349000,0.0,1396000,760000,636000
SO102823,20250912,17,244,7,3,5,329000,0.0,1645000,750000,895000
SO107820,20250912,9,129,1,3,1,349000,0.0,349000,190000,159000
SO100310,20250912,7,195,3,11,5,499000,0.05,2370200,1400000,970200
SO100461,20250912,16,41,3,9,3,1599000,0.0,4797000,2760000,2037000
SO102612,20250912,20,74,13,12,1,129000,0.0,129000,55000,74000
SO100571,20250912,16,25,12,9,4,1599000,0.0,6396000,3680000,2716000
SO104582,20250912,20,106,1,5,5,129000,0.0,645000,275000,370000
SO109990,20250912,17,22,6,4,3,329000,0.05,937600,450000,487600
SO102078,20250912,10,218,3,2,4,599000,0.1,2156400,1240000,916400
SO111977,20250912,14,106,1,9,4,59000,0.0,236000,48000,188000
SO107464,20250912,14,197,3,1,5,59000,0.1,265500,60000,205500
SO107226,20250912,20,26,5,1,5,129000,0.05,612800,275000,337800
SO110006,20250912,8,78,1,11,2,799000,0.0,1598000,840000,758000
SO110937,20250913,9,266,1,7,5,349000,0.0,1745000,950000,795000
SO110584,20250913,14,197,3,2,3,59000,0.0,177000,36000,141000
SO111279,20250913,16,202,1,3,2,1599000,0.0,3198000,1840000,1358000
SO108707,20250913,17,223,3,10,3,329000,0.1,888300,450000,438300
SO105384,20250913,13,192,3,2,1,89000,0.05,84600,25000,59600
SO101238,20250913,13,93,1,10,3,89000,0.0,267000,75000,192000
SO103687,20250913,14,65,8,11,2,59000,0.0,118000,24000,94000
SO103139,20250913,13,232,5,6,5,89000,0.05,422800,125000,297800
SO102423,20250913,14,212,1,9,3,59000,0.0,177000,36000,141000
SO109701,20250913,12,3,1,3,1,299000,0.0,299000,120000,179000
SO106025,20250913,2,58,16,3,4,4499000,0.0,17996000,12400000,5596000
SO105266,20250914,8,257,12,12,5,799000,0.0,3995000,2100000,1895000
SO109397,20250914,17,213,6,10,4,329000,0.05,1250200,600000,650200
SO108996,20250914,18,91,14,10,4,649000,0.0,2596000,1280000,1316000
SO102498,20250914,3,188,1,4,1,1999000,0.0,1999000,1450000,549000
SO106218,20250914,13,258,2,3,1,89000,0.0,89000,25000,64000
SO103650,20250914,14,207,18,1,1,59000,0.05,56000,12000,44000
SO111172,20250914,20,121,13,6,1,129000,0.0,129000,55000,74000
SO104573,20250914,13,251,7,8,2,89000,0.05,169100,50000,119100
SO101171,20250914,14,130,11,3,3,59000,0.0,177000,36000,141000
SO104244,20250914,9,161,2,5,2,349000,0.0,698000,380000,318000
SO101176,20250914,12,92,3,1,5,299000,0.0,1495000,600000,895000
SO104820,20250914,14,293,17,5,2,59000,0.05,112100,24000,88100
SO109206,20250914,18,299,1,7,4,649000,0.0,2596000,1280000,1316000
SO101976,20250914,14,216,2,10,2,59000,0.0,118000,24000,94000
SO109687,20250914,14,63,1,10,4,59000,0.0,236000,48000,188000
SO104967,20250915,16,186,3,4,5,1599000,0.0,7995000,4600000,3395000
SO109794,20250915,13,15,7,9,1,89000,0.1,80100,25000,55100
SO101658,20250915,10,266,1,4,1,599000,0.0,599000,310000,289000
SO111036,20250915,19,134,2,6,1,169000,0.1,152100,75000,77100
SO104169,20250915,11,213,6,2,4,199000,0.0,796000,340000,456000
SO107219,20250915,14,124,15,5,4,59000,0.1,212400,48000,164400
SO103557,20250915,18,228,3,10,4,649000,0.05,2466200,1280000,1186200
SO110617,20250915,5,17,4,9,5,3999000,0.05,18995200,14500000,4495200
SO104927,20250916,20,90,6,1,2,129000,0.0,258000,110000,148000
SO111628,20250916,9,110,2,4,1,349000,0.15,296600,190000,106600
SO106418,20250916,1,181,1,4,3,13999000,0.05,39897200,29400000,10497200
SO110389,20250916,17,215,14,12,5,329000,0.0,1645000,750000,895000
SO108571,20250916,13,99,3,12,5,89000,0.0,445000,125000,320000
SO101601,20250916,14,30,6,10,2,59000,0.0,118000,24000,94000
SO110296,20250916,10,202,1,3,5,599000,0.0,2995000,1550000,1445000
SO107058,20250917,7,96,1,8,2,499000,0.0,998000,560000,438000
SO107494,20250917,14,28,2,4,5,59000,0.0,295000,60000,235000
SO109974,20250917,11,198,9,5,1,199000,0.0,199000,85000,114000
SO111031,20250917,9,130,11,6,1,349000,0.1,314100,190000,124100
SO111493,20250917,6,289,2,7,4,2199000,0.0,8796000,5400000,3396000
SO111728,20250917,9,238,3,12,2,349000,0.0,698000,380000,318000
SO100279,20250917,17,29,1,4,1,329000,0.0,329000,150000,179000
SO105283,20250917,6,225,7,5,4,2199000,0.0,8796000,5400000,3396000
SO101278,20250917,11,246,3,10,3,199000,0.1,537300,255000,282300
SO109954,20250917,17,186,3,1,2,329000,0.0,658000,300000,358000
SO103127,20250918,13,82,3,3,3,89000,0.0,267000,75000,192000
SO101362,20250918,15,245,3,1,1,899000,0.1,809100,480000,329100
SO108188,20250918,17,21,18,5,3,329000,0.05,937600,450000,487600
SO100096,20250918,12,120,12,6,4,299000,0.0,1196000,480000,716000
SO108171,20250918,11,182,14,1,5,199000,0.05,945200,425000,520200
SO101114,20250918,6,124,15,4,1,2199000,0.0,2199000,1350000,849000
SO103875,20250918,6,40,5,8,1,2199000,0.0,2199000,1350000,849000
SO100481,20250918,10,274,17,8,3,599000,0.0,1797000,930000,867000
SO108024,20250918,14,168,4,4,4,59000,0.0,236000,48000,188000
SO110366,20250919,12,152,3,8,4,299000,0.05,1136200,480000,656200
SO107902,20250919,12,40,5,4,4,299000,0.0,1196000,480000,716000
SO109589,20250919,20,209,1,6,3,129000,0.0,387000,165000,222000
SO105242,20250919,12,247,3,2,1,299000,0.0,299000,120000,179000
